id,created_at,updated_at,first_name,last_name,orders_count,state,total_spent,last_order_id,note,verified_email,multipass_identifier,tax_exempt,tags,last_order_name,email,phone,currency,addresses,tax_exemptions,sms_marketing_consent,admin_graphql_api_id,email_marketing_consent.state,email_marketing_consent.opt_in_level,email_marketing_consent.consent_updated_at,default_address.id,default_address.customer_id,default_address.first_name,default_address.last_name,default_address.company,default_address.address1,default_address.address2,default_address.city,default_address.province,default_address.country,default_address.zip,default_address.phone,default_address.name,default_address.province_code,default_address.country_code,default_address.country_name,default_address.default
9438912807194,2025-11-02T20:38:36-05:00,2025-11-02T20:38:36-05:00,Ryan,Carlson,0,disabled,0.00,,,True,,False,,,kirsten13@example.net,,USD,"[{'id': 11154908381466, 'customer_id': 9438912807194, 'first_name': 'Ryan', 'last_name': 'Carlson', 'company': None, 'address1': '4291 Anna Radial Apt. 599', 'address2': None, 'city': 'Buckeye', 'province': 'Arizona', 'country': 'United States', 'zip': '85326', 'phone': None, 'name': 'Ryan Carlson', 'province_code': 'AZ', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438912807194,not_subscribed,single_opt_in,,11154908381466,9438912807194,Ryan,Carlson,,4291 Anna Radial Apt. 599,,Buckeye,Arizona,United States,85326,,Ryan Carlson,AZ,US,United States,True
9438912741658,2025-11-02T20:38:36-05:00,2025-11-02T20:38:36-05:00,Mark,Black,0,disabled,0.00,,,True,,False,,,beanpatricia@example.org,,USD,"[{'id': 11154908283162, 'customer_id': 9438912741658, 'first_name': 'Mark', 'last_name': 'Black', 'company': None, 'address1': '70132 White Prairie Suite 480', 'address2': None, 'city': 'Auburn', 'province': 'Kentucky', 'country': 'United States', 'zip': '42206', 'phone': None, 'name': 'Mark Black', 'province_code': 'KY', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438912741658,not_subscribed,single_opt_in,,11154908283162,9438912741658,Mark,Black,,70132 White Prairie Suite 480,,Auburn,Kentucky,United States,42206,,Mark Black,KY,US,United States,True
9438912708890,2025-11-02T20:38:35-05:00,2025-11-02T20:38:35-05:00,Michael,Parker,0,disabled,0.00,,,True,,False,,,kimfischer@example.net,,USD,"[{'id': 11154908184858, 'customer_id': 9438912708890, 'first_name': 'Michael', 'last_name': 'Parker', 'company': None, 'address1': '016 Dennis Forge Apt. 010', 'address2': None, 'city': 'Tuckerton', 'province': 'New Jersey', 'country': 'United States', 'zip': '08087', 'phone': None, 'name': 'Michael Parker', 'province_code': 'NJ', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438912708890,not_subscribed,single_opt_in,,11154908184858,9438912708890,Michael,Parker,,016 Dennis Forge Apt. 010,,Tuckerton,New Jersey,United States,08087,,Michael Parker,NJ,US,United States,True
9438912676122,2025-11-02T20:38:35-05:00,2025-11-02T20:38:35-05:00,Kimberly,Roach,0,disabled,0.00,,,True,,False,,,steven85@example.com,,USD,"[{'id': 11154908152090, 'customer_id': 9438912676122, 'first_name': 'Kimberly', 'last_name': 'Roach', 'company': None, 'address1': '61739 Jones Road Apt. 192', 'address2': None, 'city': 'Shelbyville', 'province': 'Indiana', 'country': 'United States', 'zip': '46176', 'phone': None, 'name': 'Kimberly Roach', 'province_code': 'IN', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438912676122,not_subscribed,single_opt_in,,11154908152090,9438912676122,Kimberly,Roach,,61739 Jones Road Apt. 192,,Shelbyville,Indiana,United States,46176,,Kimberly Roach,IN,US,United States,True
9438912577818,2025-11-02T20:38:34-05:00,2025-11-02T20:38:34-05:00,Deborah,Parker,0,disabled,0.00,,,True,,False,,,ududley@example.net,,USD,"[{'id': 11154908086554, 'customer_id': 9438912577818, 'first_name': 'Deborah', 'last_name': 'Parker', 'company': None, 'address1': '737 Coleman Crossing Suite 150', 'address2': None, 'city': 'Greenwood', 'province': 'Indiana', 'country': 'United States', 'zip': '46143', 'phone': None, 'name': 'Deborah Parker', 'province_code': 'IN', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438912577818,not_subscribed,single_opt_in,,11154908086554,9438912577818,Deborah,Parker,,737 Coleman Crossing Suite 150,,Greenwood,Indiana,United States,46143,,Deborah Parker,IN,US,United States,True
9438912545050,2025-11-02T20:38:34-05:00,2025-11-02T20:52:55-05:00,James,Spencer,1,disabled,1025.00,6940892954906.0,,True,,False,,#1057,christina87@example.com,,USD,"[{'id': 11154908053786, 'customer_id': 9438912545050, 'first_name': 'James', 'last_name': 'Spencer', 'company': None, 'address1': '30455 Collin Tunnel', 'address2': None, 'city': 'Haverhill', 'province': 'Massachusetts', 'country': 'United States', 'zip': '01830', 'phone': None, 'name': 'James Spencer', 'province_code': 'MA', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438912545050,not_subscribed,single_opt_in,,11154908053786,9438912545050,James,Spencer,,30455 Collin Tunnel,,Haverhill,Massachusetts,United States,01830,,James Spencer,MA,US,United States,True
9438912479514,2025-11-02T20:38:34-05:00,2025-11-02T20:38:34-05:00,Lauren,Brock,0,disabled,0.00,,,True,,False,,,walkerjillian@example.org,,USD,"[{'id': 11154908021018, 'customer_id': 9438912479514, 'first_name': 'Lauren', 'last_name': 'Brock', 'company': None, 'address1': '995 Mccoy Hollow', 'address2': None, 'city': 'Chapel Hill', 'province': 'North Carolina', 'country': 'United States', 'zip': '27517', 'phone': None, 'name': 'Lauren Brock', 'province_code': 'NC', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438912479514,not_subscribed,single_opt_in,,11154908021018,9438912479514,Lauren,Brock,,995 Mccoy Hollow,,Chapel Hill,North Carolina,United States,27517,,Lauren Brock,NC,US,United States,True
9438912446746,2025-11-02T20:38:33-05:00,2025-11-02T20:38:33-05:00,Jimmy,Pierce,0,disabled,0.00,,,True,,False,,,yolanda84@example.com,,USD,"[{'id': 11154907988250, 'customer_id': 9438912446746, 'first_name': 'Jimmy', 'last_name': 'Pierce', 'company': None, 'address1': '4878 Danielle Mountains Suite 164', 'address2': None, 'city': 'Norwalk', 'province': 'Connecticut', 'country': 'United States', 'zip': '06851', 'phone': None, 'name': 'Jimmy Pierce', 'province_code': 'CT', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438912446746,not_subscribed,single_opt_in,,11154907988250,9438912446746,Jimmy,Pierce,,4878 Danielle Mountains Suite 164,,Norwalk,Connecticut,United States,06851,,Jimmy Pierce,CT,US,United States,True
9438912413978,2025-11-02T20:38:33-05:00,2025-11-02T20:38:33-05:00,Jacqueline,Little,0,disabled,0.00,,,True,,False,,,jasonbest@example.org,,USD,"[{'id': 11154907955482, 'customer_id': 9438912413978, 'first_name': 'Jacqueline', 'last_name': 'Little', 'company': None, 'address1': '1574 Brown Manors Suite 446', 'address2': None, 'city': 'Highland Park', 'province': 'Michigan', 'country': 'United States', 'zip': '48203', 'phone': None, 'name': 'Jacqueline Little', 'province_code': 'MI', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438912413978,not_subscribed,single_opt_in,,11154907955482,9438912413978,Jacqueline,Little,,1574 Brown Manors Suite 446,,Highland Park,Michigan,United States,48203,,Jacqueline Little,MI,US,United States,True
9438912381210,2025-11-02T20:38:32-05:00,2025-11-02T20:38:32-05:00,Jennifer,Williams,0,disabled,0.00,,,True,,False,,,brandoncoffey@example.com,,USD,"[{'id': 11154907922714, 'customer_id': 9438912381210, 'first_name': 'Jennifer', 'last_name': 'Williams', 'company': None, 'address1': '4432 Samantha Prairie', 'address2': None, 'city': 'Addison', 'province': 'Illinois', 'country': 'United States', 'zip': '60101', 'phone': None, 'name': 'Jennifer Williams', 'province_code': 'IL', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438912381210,not_subscribed,single_opt_in,,11154907922714,9438912381210,Jennifer,Williams,,4432 Samantha Prairie,,Addison,Illinois,United States,60101,,Jennifer Williams,IL,US,United States,True
9438912315674,2025-11-02T20:38:32-05:00,2025-11-02T20:38:32-05:00,Deanna,Bradley,0,disabled,0.00,,,True,,False,,,james41@example.net,,USD,"[{'id': 11154907889946, 'customer_id': 9438912315674, 'first_name': 'Deanna', 'last_name': 'Bradley', 'company': None, 'address1': 'Unit 4443 Box 9976', 'address2': None, 'city': 'Long Beach', 'province': 'California', 'country': 'United States', 'zip': '90814', 'phone': None, 'name': 'Deanna Bradley', 'province_code': 'CA', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438912315674,not_subscribed,single_opt_in,,11154907889946,9438912315674,Deanna,Bradley,,Unit 4443 Box 9976,,Long Beach,California,United States,90814,,Deanna Bradley,CA,US,United States,True
9438912282906,2025-11-02T20:38:32-05:00,2025-11-02T20:38:32-05:00,Michelle,Beasley,0,disabled,0.00,,,True,,False,,,pjones@example.com,,USD,"[{'id': 11154907857178, 'customer_id': 9438912282906, 'first_name': 'Michelle', 'last_name': 'Beasley', 'company': None, 'address1': '1038 Cruz Place Apt. 254', 'address2': None, 'city': 'Hebron', 'province': 'Indiana', 'country': 'United States', 'zip': '46341', 'phone': None, 'name': 'Michelle Beasley', 'province_code': 'IN', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438912282906,not_subscribed,single_opt_in,,11154907857178,9438912282906,Michelle,Beasley,,1038 Cruz Place Apt. 254,,Hebron,Indiana,United States,46341,,Michelle Beasley,IN,US,United States,True
9438912250138,2025-11-02T20:38:31-05:00,2025-11-02T20:38:31-05:00,Scott,Cole,0,disabled,0.00,,,True,,False,,,rebecca26@example.com,,USD,"[{'id': 11154907824410, 'customer_id': 9438912250138, 'first_name': 'Scott', 'last_name': 'Cole', 'company': None, 'address1': '7103 Moore Fords Suite 258', 'address2': None, 'city': 'Las Vegas', 'province': 'Nevada', 'country': 'United States', 'zip': '89119', 'phone': None, 'name': 'Scott Cole', 'province_code': 'NV', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438912250138,not_subscribed,single_opt_in,,11154907824410,9438912250138,Scott,Cole,,7103 Moore Fords Suite 258,,Las Vegas,Nevada,United States,89119,,Scott Cole,NV,US,United States,True
9438912217370,2025-11-02T20:38:31-05:00,2025-11-02T20:38:31-05:00,David,Andrews,0,disabled,0.00,,,True,,False,,,cookmorgan@example.org,,USD,"[{'id': 11154907791642, 'customer_id': 9438912217370, 'first_name': 'David', 'last_name': 'Andrews', 'company': None, 'address1': '008 Yvette Brook', 'address2': None, 'city': 'Lewis Center', 'province': 'Ohio', 'country': 'United States', 'zip': '43035', 'phone': None, 'name': 'David Andrews', 'province_code': 'OH', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438912217370,not_subscribed,single_opt_in,,11154907791642,9438912217370,David,Andrews,,008 Yvette Brook,,Lewis Center,Ohio,United States,43035,,David Andrews,OH,US,United States,True
9438912086298,2025-11-02T20:38:30-05:00,2025-11-02T20:38:31-05:00,Henry,Clayton,0,disabled,0.00,,,True,,False,,,tuckerdavid@example.com,,USD,"[{'id': 11154907726106, 'customer_id': 9438912086298, 'first_name': 'Henry', 'last_name': 'Clayton', 'company': None, 'address1': '2842 Austin Loaf', 'address2': None, 'city': 'Inola', 'province': 'Oklahoma', 'country': 'United States', 'zip': '74036', 'phone': None, 'name': 'Henry Clayton', 'province_code': 'OK', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438912086298,not_subscribed,single_opt_in,,11154907726106,9438912086298,Henry,Clayton,,2842 Austin Loaf,,Inola,Oklahoma,United States,74036,,Henry Clayton,OK,US,United States,True
9438912020762,2025-11-02T20:38:30-05:00,2025-11-02T20:38:30-05:00,Brandon,Zavala,0,disabled,0.00,,,True,,False,,,thomaskathleen@example.com,,USD,"[{'id': 11154907693338, 'customer_id': 9438912020762, 'first_name': 'Brandon', 'last_name': 'Zavala', 'company': None, 'address1': '0290 Walsh Coves', 'address2': None, 'city': 'Boca Raton', 'province': 'Florida', 'country': 'United States', 'zip': '33433', 'phone': None, 'name': 'Brandon Zavala', 'province_code': 'FL', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438912020762,not_subscribed,single_opt_in,,11154907693338,9438912020762,Brandon,Zavala,,0290 Walsh Coves,,Boca Raton,Florida,United States,33433,,Brandon Zavala,FL,US,United States,True
9438911987994,2025-11-02T20:38:30-05:00,2025-11-02T20:38:30-05:00,Tracy,Conley,0,disabled,0.00,,,True,,False,,,carol05@example.org,,USD,"[{'id': 11154907660570, 'customer_id': 9438911987994, 'first_name': 'Tracy', 'last_name': 'Conley', 'company': None, 'address1': '042 Monica Extensions', 'address2': None, 'city': 'Ossining', 'province': 'New York', 'country': 'United States', 'zip': '10562', 'phone': None, 'name': 'Tracy Conley', 'province_code': 'NY', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438911987994,not_subscribed,single_opt_in,,11154907660570,9438911987994,Tracy,Conley,,042 Monica Extensions,,Ossining,New York,United States,10562,,Tracy Conley,NY,US,United States,True
9438911955226,2025-11-02T20:38:29-05:00,2025-11-02T20:38:29-05:00,Phillip,Miles,0,disabled,0.00,,,True,,False,,,georgejennifer@example.net,,USD,"[{'id': 11154907627802, 'customer_id': 9438911955226, 'first_name': 'Phillip', 'last_name': 'Miles', 'company': None, 'address1': '30225 Jerry Glen Apt. 243', 'address2': None, 'city': 'Roswell', 'province': 'New Mexico', 'country': 'United States', 'zip': '88201', 'phone': None, 'name': 'Phillip Miles', 'province_code': 'NM', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438911955226,not_subscribed,single_opt_in,,11154907627802,9438911955226,Phillip,Miles,,30225 Jerry Glen Apt. 243,,Roswell,New Mexico,United States,88201,,Phillip Miles,NM,US,United States,True
9438911922458,2025-11-02T20:38:29-05:00,2025-11-02T20:38:29-05:00,Kyle,Anthony,0,disabled,0.00,,,True,,False,,,jonathan44@example.org,,USD,"[{'id': 11154907595034, 'customer_id': 9438911922458, 'first_name': 'Kyle', 'last_name': 'Anthony', 'company': None, 'address1': '4970 Gonzalez Pass', 'address2': None, 'city': 'Tucson', 'province': 'Arizona', 'country': 'United States', 'zip': '85705', 'phone': None, 'name': 'Kyle Anthony', 'province_code': 'AZ', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438911922458,not_subscribed,single_opt_in,,11154907595034,9438911922458,Kyle,Anthony,,4970 Gonzalez Pass,,Tucson,Arizona,United States,85705,,Kyle Anthony,AZ,US,United States,True
9438911889690,2025-11-02T20:38:28-05:00,2025-11-02T20:38:29-05:00,Christy,Hughes,0,disabled,0.00,,,True,,False,,,oburch@example.net,,USD,"[{'id': 11154907562266, 'customer_id': 9438911889690, 'first_name': 'Christy', 'last_name': 'Hughes', 'company': None, 'address1': '886 Holly Alley', 'address2': None, 'city': 'Glen Burnie', 'province': 'Maryland', 'country': 'United States', 'zip': '21060', 'phone': None, 'name': 'Christy Hughes', 'province_code': 'MD', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438911889690,not_subscribed,single_opt_in,,11154907562266,9438911889690,Christy,Hughes,,886 Holly Alley,,Glen Burnie,Maryland,United States,21060,,Christy Hughes,MD,US,United States,True
9438911856922,2025-11-02T20:38:28-05:00,2025-11-02T20:57:47-05:00,Lydia,Swanson,2,disabled,3190.80,6940899180826.0,,True,,False,,#1076,patriciapatterson@example.org,,USD,"[{'id': 11154907529498, 'customer_id': 9438911856922, 'first_name': 'Lydia', 'last_name': 'Swanson', 'company': None, 'address1': '04531 Scott Fork Apt. 223', 'address2': None, 'city': 'Rome', 'province': 'Georgia', 'country': 'United States', 'zip': '30165', 'phone': None, 'name': 'Lydia Swanson', 'province_code': 'GA', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438911856922,not_subscribed,single_opt_in,,11154907529498,9438911856922,Lydia,Swanson,,04531 Scott Fork Apt. 223,,Rome,Georgia,United States,30165,,Lydia Swanson,GA,US,United States,True
9438911824154,2025-11-02T20:38:28-05:00,2025-11-02T20:38:28-05:00,Morgan,Perry,0,disabled,0.00,,,True,,False,,,xhamilton@example.com,,USD,"[{'id': 11154907463962, 'customer_id': 9438911824154, 'first_name': 'Morgan', 'last_name': 'Perry', 'company': None, 'address1': '05929 Johnson Glens Apt. 564', 'address2': None, 'city': 'Pittsburgh', 'province': 'Pennsylvania', 'country': 'United States', 'zip': '15237', 'phone': None, 'name': 'Morgan Perry', 'province_code': 'PA', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438911824154,not_subscribed,single_opt_in,,11154907463962,9438911824154,Morgan,Perry,,05929 Johnson Glens Apt. 564,,Pittsburgh,Pennsylvania,United States,15237,,Morgan Perry,PA,US,United States,True
9438911791386,2025-11-02T20:38:27-05:00,2025-11-02T20:49:51-05:00,Richard,Delgado,1,disabled,2639.90,6940888793370.0,,True,,False,,#1045,vbishop@example.net,,USD,"[{'id': 11154907398426, 'customer_id': 9438911791386, 'first_name': 'Richard', 'last_name': 'Delgado', 'company': None, 'address1': '204 Ryan Tunnel', 'address2': None, 'city': 'Henryetta', 'province': 'Oklahoma', 'country': 'United States', 'zip': '74437', 'phone': None, 'name': 'Richard Delgado', 'province_code': 'OK', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438911791386,not_subscribed,single_opt_in,,11154907398426,9438911791386,Richard,Delgado,,204 Ryan Tunnel,,Henryetta,Oklahoma,United States,74437,,Richard Delgado,OK,US,United States,True
9438911758618,2025-11-02T20:38:27-05:00,2025-11-02T20:38:27-05:00,Steven,Barnes,0,disabled,0.00,,,True,,False,,,gcunningham@example.com,,USD,"[{'id': 11154907365658, 'customer_id': 9438911758618, 'first_name': 'Steven', 'last_name': 'Barnes', 'company': None, 'address1': '227 Becker Ridges', 'address2': None, 'city': 'Providence', 'province': 'Rhode Island', 'country': 'United States', 'zip': '02907', 'phone': None, 'name': 'Steven Barnes', 'province_code': 'RI', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438911758618,not_subscribed,single_opt_in,,11154907365658,9438911758618,Steven,Barnes,,227 Becker Ridges,,Providence,Rhode Island,United States,02907,,Steven Barnes,RI,US,United States,True
9438911725850,2025-11-02T20:38:26-05:00,2025-11-02T20:38:26-05:00,Mark,Hall,0,disabled,0.00,,,True,,False,,,sawyerjessica@example.com,,USD,"[{'id': 11154907332890, 'customer_id': 9438911725850, 'first_name': 'Mark', 'last_name': 'Hall', 'company': None, 'address1': '0161 Cruz Forks', 'address2': None, 'city': 'Bark River', 'province': 'Michigan', 'country': 'United States', 'zip': '49807', 'phone': None, 'name': 'Mark Hall', 'province_code': 'MI', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438911725850,not_subscribed,single_opt_in,,11154907332890,9438911725850,Mark,Hall,,0161 Cruz Forks,,Bark River,Michigan,United States,49807,,Mark Hall,MI,US,United States,True
9438911660314,2025-11-02T20:38:26-05:00,2025-11-02T20:38:26-05:00,Daniel,Francis,0,disabled,0.00,,,True,,False,,,wyattstacy@example.com,,USD,"[{'id': 11154907234586, 'customer_id': 9438911660314, 'first_name': 'Daniel', 'last_name': 'Francis', 'company': None, 'address1': '617 Thompson Summit', 'address2': None, 'city': 'El Cajon', 'province': 'California', 'country': 'United States', 'zip': '92020', 'phone': None, 'name': 'Daniel Francis', 'province_code': 'CA', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438911660314,not_subscribed,single_opt_in,,11154907234586,9438911660314,Daniel,Francis,,617 Thompson Summit,,El Cajon,California,United States,92020,,Daniel Francis,CA,US,United States,True
9438911627546,2025-11-02T20:38:25-05:00,2025-11-02T20:38:26-05:00,David,Manning,0,disabled,0.00,,,True,,False,,,anthony83@example.net,,USD,"[{'id': 11154907201818, 'customer_id': 9438911627546, 'first_name': 'David', 'last_name': 'Manning', 'company': None, 'address1': '9139 Jose Creek Suite 075', 'address2': None, 'city': 'Los Alamitos', 'province': 'California', 'country': 'United States', 'zip': '90720', 'phone': None, 'name': 'David Manning', 'province_code': 'CA', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438911627546,not_subscribed,single_opt_in,,11154907201818,9438911627546,David,Manning,,9139 Jose Creek Suite 075,,Los Alamitos,California,United States,90720,,David Manning,CA,US,United States,True
9438911562010,2025-11-02T20:38:25-05:00,2025-11-02T20:38:25-05:00,Stacy,Young,0,disabled,0.00,,,True,,False,,,evelyn81@example.com,,USD,"[{'id': 11154907169050, 'customer_id': 9438911562010, 'first_name': 'Stacy', 'last_name': 'Young', 'company': None, 'address1': '08789 Stephanie Spring', 'address2': None, 'city': 'Marietta', 'province': 'Pennsylvania', 'country': 'United States', 'zip': '17547', 'phone': None, 'name': 'Stacy Young', 'province_code': 'PA', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438911562010,not_subscribed,single_opt_in,,11154907169050,9438911562010,Stacy,Young,,08789 Stephanie Spring,,Marietta,Pennsylvania,United States,17547,,Stacy Young,PA,US,United States,True
9438911529242,2025-11-02T20:38:24-05:00,2025-11-02T20:38:24-05:00,Stephanie,Fuentes,0,disabled,0.00,,,True,,False,,,tonylawrence@example.net,,USD,"[{'id': 11154907136282, 'customer_id': 9438911529242, 'first_name': 'Stephanie', 'last_name': 'Fuentes', 'company': None, 'address1': '1809 Richard Ville', 'address2': None, 'city': 'Seymour', 'province': 'Connecticut', 'country': 'United States', 'zip': '06483', 'phone': None, 'name': 'Stephanie Fuentes', 'province_code': 'CT', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438911529242,not_subscribed,single_opt_in,,11154907136282,9438911529242,Stephanie,Fuentes,,1809 Richard Ville,,Seymour,Connecticut,United States,06483,,Stephanie Fuentes,CT,US,United States,True
9438911463706,2025-11-02T20:38:24-05:00,2025-11-02T20:38:24-05:00,Denise,White,0,disabled,0.00,,,True,,False,,,zbush@example.com,,USD,"[{'id': 11154907070746, 'customer_id': 9438911463706, 'first_name': 'Denise', 'last_name': 'White', 'company': None, 'address1': '758 Michael Hollow', 'address2': None, 'city': 'Winter Park', 'province': 'Florida', 'country': 'United States', 'zip': '32792', 'phone': None, 'name': 'Denise White', 'province_code': 'FL', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438911463706,not_subscribed,single_opt_in,,11154907070746,9438911463706,Denise,White,,758 Michael Hollow,,Winter Park,Florida,United States,32792,,Denise White,FL,US,United States,True
9438911430938,2025-11-02T20:38:23-05:00,2025-11-02T20:54:28-05:00,Felicia,Mendez,1,disabled,1525.85,6940895150362.0,,True,,False,,#1063,dana68@example.org,,USD,"[{'id': 11154907037978, 'customer_id': 9438911430938, 'first_name': 'Felicia', 'last_name': 'Mendez', 'company': None, 'address1': '701 Christopher Lodge', 'address2': None, 'city': 'Bangor', 'province': 'Michigan', 'country': 'United States', 'zip': '49013', 'phone': None, 'name': 'Felicia Mendez', 'province_code': 'MI', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438911430938,not_subscribed,single_opt_in,,11154907037978,9438911430938,Felicia,Mendez,,701 Christopher Lodge,,Bangor,Michigan,United States,49013,,Felicia Mendez,MI,US,United States,True
9438911398170,2025-11-02T20:38:23-05:00,2025-11-02T20:52:39-05:00,Amanda,Ford,1,disabled,759.95,6940892528922.0,,True,,False,,#1056,bbaker@example.net,,USD,"[{'id': 11154907005210, 'customer_id': 9438911398170, 'first_name': 'Amanda', 'last_name': 'Ford', 'company': None, 'address1': '963 Grant Spur Suite 609', 'address2': None, 'city': 'Frisco', 'province': 'Colorado', 'country': 'United States', 'zip': '80443', 'phone': None, 'name': 'Amanda Ford', 'province_code': 'CO', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438911398170,not_subscribed,single_opt_in,,11154907005210,9438911398170,Amanda,Ford,,963 Grant Spur Suite 609,,Frisco,Colorado,United States,80443,,Amanda Ford,CO,US,United States,True
9438911365402,2025-11-02T20:38:22-05:00,2025-11-02T20:49:19-05:00,Michelle,Brandt,1,disabled,1135.90,6940888236314.0,,True,,False,,#1043,amccarty@example.org,,USD,"[{'id': 11154906972442, 'customer_id': 9438911365402, 'first_name': 'Michelle', 'last_name': 'Brandt', 'company': None, 'address1': '307 Charles Mission', 'address2': None, 'city': 'Cedarburg', 'province': 'Wisconsin', 'country': 'United States', 'zip': '53012', 'phone': None, 'name': 'Michelle Brandt', 'province_code': 'WI', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438911365402,not_subscribed,single_opt_in,,11154906972442,9438911365402,Michelle,Brandt,,307 Charles Mission,,Cedarburg,Wisconsin,United States,53012,,Michelle Brandt,WI,US,United States,True
9438911332634,2025-11-02T20:38:22-05:00,2025-11-02T20:38:22-05:00,Kristopher,Daniel,0,disabled,0.00,,,True,,False,,,webbsherry@example.com,,USD,"[{'id': 11154906939674, 'customer_id': 9438911332634, 'first_name': 'Kristopher', 'last_name': 'Daniel', 'company': None, 'address1': '0804 Lisa Fork Suite 873', 'address2': None, 'city': 'La Grange', 'province': 'Kentucky', 'country': 'United States', 'zip': '40031', 'phone': None, 'name': 'Kristopher Daniel', 'province_code': 'KY', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438911332634,not_subscribed,single_opt_in,,11154906939674,9438911332634,Kristopher,Daniel,,0804 Lisa Fork Suite 873,,La Grange,Kentucky,United States,40031,,Kristopher Daniel,KY,US,United States,True
9438911299866,2025-11-02T20:38:22-05:00,2025-11-02T20:38:22-05:00,Holly,Robinson,0,disabled,0.00,,,True,,False,,,johnsonjeremiah@example.com,,USD,"[{'id': 11154906906906, 'customer_id': 9438911299866, 'first_name': 'Holly', 'last_name': 'Robinson', 'company': None, 'address1': '771 Campbell Knolls Apt. 478', 'address2': None, 'city': 'Winter Park', 'province': 'Florida', 'country': 'United States', 'zip': '32792', 'phone': None, 'name': 'Holly Robinson', 'province_code': 'FL', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438911299866,not_subscribed,single_opt_in,,11154906906906,9438911299866,Holly,Robinson,,771 Campbell Knolls Apt. 478,,Winter Park,Florida,United States,32792,,Holly Robinson,FL,US,United States,True
9438911234330,2025-11-02T20:38:21-05:00,2025-11-02T20:58:03-05:00,Julia,Brown,2,disabled,905.85,6940899442970.0,,True,,False,,#1077,lhunter@example.org,,USD,"[{'id': 11154906874138, 'customer_id': 9438911234330, 'first_name': 'Julia', 'last_name': 'Brown', 'company': None, 'address1': '199 Logan Pines Suite 665', 'address2': None, 'city': 'Decatur', 'province': 'Georgia', 'country': 'United States', 'zip': '30032', 'phone': None, 'name': 'Julia Brown', 'province_code': 'GA', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438911234330,not_subscribed,single_opt_in,,11154906874138,9438911234330,Julia,Brown,,199 Logan Pines Suite 665,,Decatur,Georgia,United States,30032,,Julia Brown,GA,US,United States,True
